customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1063-XXXXX,Female,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),88.42641850269393,1484.75,Yes
1064-XXXXX,Female,0,No,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),55.84564946938913,105.81,Yes
1065-XXXXX,Male,1,No,No,64,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,115.97,7367.89,Yes
1066-XXXXX,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),94.79466533619447,2062.71,No
1067-XXXXX,Female,1,Yes,Yes,63,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,114.21,7144.58,Yes
1068-XXXXX,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,44.83,2735.38,No
1069-XXXXX,Male,0,No,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.32,1251.52,No
1070-XXXXX,Female,0,No,No,58,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,90.95,5182.45,Yes
1071-XXXXX,Male,0,No,No,15,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,60.12,886.41,No
1072-XXXXX,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.52,567.94,No
1073-XXXXX,Female,1,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.55,2860.6,No
1074-XXXXX,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.63,1890.17,No
1075-XXXXX,Male,0,No,No,50,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,21.13,1087.32,No
1076-XXXXX,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,94.35909180601227,6380.97,Yes
1077-XXXXX,Male,0,Yes,Yes,1,Yes,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.67,39.96,Yes
1078-XXXXX,Male,0,No,Yes,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.2902766200573,595.14,No
1079-XXXXX,Female,1,No,No,70,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.33,4474.29,No
1080-XXXXX,Female,1,Yes,No,9,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,111.24053299198984,968.53,Yes
1081-XXXXX,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),50.035613207029556,1539.44,Yes
1082-XXXXX,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.65,35.65,Yes
1083-XXXXX,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.95,1527.62,No
1084-XXXXX,Male,1,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.4,381.79,Yes
1085-XXXXX,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,87.84314780044267,1615.64,No
1086-XXXXX,Female,0,No,No,59,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.11,1950.78,No
1087-XXXXX,Female,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,123.80960233495063,2366.97,Yes
1088-XXXXX,Female,1,No,Yes,59,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,40.62,2491.15,No
1089-XXXXX,Male,0,Yes,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.2,1666.96,Yes
1090-XXXXX,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),63.8601681548906,2519.01,No
1091-XXXXX,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.57,3327.32,Yes
1092-XXXXX,Female,0,No,No,24,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,32.0,760.13,No
1093-XXXXX,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,38.58,1785.98,Yes
1094-XXXXX,Male,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.05,1503.94,Yes
1095-XXXXX,Male,0,No,Yes,63,No,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,136.16518866056873,8435.65,Yes
1096-XXXXX,Female,0,Yes,Yes,14,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),103.32,1532.64,No
1097-XXXXX,Female,0,Yes,No,50,Yes,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),61.54653271659867,3041.23,Yes
1098-XXXXX,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Electronic check,85.13,863.24,Yes
1099-XXXXX,Male,1,No,Yes,35,No,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),120.55191846422426,4150.61,No
1100-XXXXX,Male,0,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),114.07092157035794,744.58,Yes
1101-XXXXX,Male,1,No,No,40,No,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),113.44750112697744,4539.21,Yes
1102-XXXXX,Female,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.52,1701.28,No
1103-XXXXX,Male,0,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.77,2225.64,No
1104-XXXXX,Male,1,No,Yes,52,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),21.84,1050.98,No
1105-XXXXX,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.07171634811172,3519.02,No
1106-XXXXX,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,107.42629426664185,4813.08,Yes
1107-XXXXX,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),119.35,787.3,No
1108-XXXXX,Female,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.13474090126914,4658.55,Yes
1109-XXXXX,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,111.69,5470.92,No
1110-XXXXX,Female,0,Yes,Yes,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,38.25,394.06,No
1111-XXXXX,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.85,1501.31,Yes
1112-XXXXX,Male,0,No,No,28,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),40.58,1143.23,No
1113-XXXXX,Male,0,No,No,37,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),102.97515964126633,3786.78,No
1114-XXXXX,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),96.06,5723.86,Yes
1115-XXXXX,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),68.08542113204915,1582.47,No
1116-XXXXX,Female,0,Yes,Yes,66,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),100.26901613717118,6542.25,No
1117-XXXXX,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),39.86,1207.99,No
1118-XXXXX,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),118.17,4364.01,No
1119-XXXXX,Male,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Mailed check,41.77946674885551,108.05,No
1120-XXXXX,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,28.9,228.09,Yes
1121-XXXXX,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.22,1835.31,Yes
1122-XXXXX,Male,0,Yes,No,71,No,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),58.1,4153.01,No
1123-XXXXX,Male,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),51.919707761563316,996.2,No
1124-XXXXX,Female,1,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.58,970.49,No
1125-XXXXX,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.4,6298.07,No
1126-XXXXX,Female,0,No,No,23,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.2,734.91,No
1127-XXXXX,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.91,1499.28,No
1128-XXXXX,Female,1,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.8899030689964,616.49,Yes
1129-XXXXX,Female,0,Yes,No,9,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.92,772.31,Yes
1130-XXXXX,Male,0,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,39.65240392681096,39.65240392681096,No
1131-XXXXX,Female,0,No,Yes,9,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,100.98,943.73,Yes
1132-XXXXX,Female,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,97.49158237103273,4356.04,No
1133-XXXXX,Female,1,No,Yes,6,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,23.48,56.88,Yes
1134-XXXXX,Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),129.19245429179347,5646.58,Yes
1135-XXXXX,Male,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,96.0146611821143,4143.31,No
1136-XXXXX,Female,0,No,No,17,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,88.95,1494.32,Yes
1137-XXXXX,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,134.67512406860723,270.16,Yes
1138-XXXXX,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.37,398.41,No
1139-XXXXX,Female,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),121.41892744379815,1233.48,Yes
1140-XXXXX,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.49,1279.49,No
1141-XXXXX,Male,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.53,1227.72,No
1142-XXXXX,Female,0,Yes,No,31,No,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.87,2642.95,No
1143-XXXXX,Female,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.10442745197618,4390.53,Yes
1144-XXXXX,Male,0,No,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.25,868.23,No
1145-XXXXX,Male,0,No,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Electronic check,98.45485968357343,712.96,No
1146-XXXXX,Female,1,Yes,Yes,15,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.24331046104226,1203.21,No
1147-XXXXX,Female,0,Yes,No,34,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),70.25,2418.98,Yes
1148-XXXXX,Female,0,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.44,1360.92,No
1149-XXXXX,Female,0,No,Yes,18,No,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,111.32,1985.67,Yes
1150-XXXXX,Male,0,No,Yes,71,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,84.74038604643707,5967.63,Yes
1151-XXXXX,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.79,1154.14,Yes
1152-XXXXX,Male,0,No,No,25,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,101.61633122739497,2475.67,No
1153-XXXXX,Female,0,No,Yes,45,Yes,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.66464761248443,3181.75,No
1154-XXXXX,Male,0,No,No,50,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,48.84949498473177,2499.98,Yes
1155-XXXXX,Female,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),38.83,1973.68,Yes
1156-XXXXX,Male,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),88.31573668974661,5557.49,Yes
1157-XXXXX,Female,1,No,No,48,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.43368621695407,5302.76,Yes
1158-XXXXX,Male,1,Yes,Yes,1,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),33.78,33.78,Yes
1159-XXXXX,Male,0,Yes,No,27,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,116.05,3213.17,Yes
1160-XXXXX,Female,0,Yes,No,66,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,82.98,5442.72,No
1161-XXXXX,Male,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,121.39143055020816,1846.46,No
1162-XXXXX,Female,1,No,No,36,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),104.36641813702761,3718.41,No
1163-XXXXX,Female,0,No,No,36,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,54.01,1960.58,No
1164-XXXXX,Female,0,Yes,Yes,40,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.6,3447.45,Yes
1165-XXXXX,Male,0,No,No,63,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,119.38,7496.94,Yes
1166-XXXXX,Male,1,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.06,1012.6,No
1167-XXXXX,Male,0,No,No,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,118.07,118.07,Yes
1168-XXXXX,Female,0,Yes,Yes,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),129.50583203273305,2167.11,Yes
1169-XXXXX,Female,0,No,Yes,46,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.95,1314.3,No
1170-XXXXX,Female,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.9,1441.01,No
1171-XXXXX,Female,1,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),87.87432906090515,4034.88,Yes
1172-XXXXX,Male,0,No,No,53,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),62.72,3238.18,Yes
1173-XXXXX,Male,0,Yes,No,17,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,38.77,689.17,Yes
1174-XXXXX,Male,0,No,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.1,494.87,Yes
1175-XXXXX,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.4342440498158,4845.49,Yes
1176-XXXXX,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,32.24,1304.65,Yes
1177-XXXXX,Male,0,No,Yes,53,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),18.22,1028.64,No
1178-XXXXX,Male,1,Yes,No,69,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,21.86,1539.53,No
1179-XXXXX,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,111.56843806818492,1481.66,Yes
1180-XXXXX,Female,0,No,No,63,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,77.59,4912.73,Yes
1181-XXXXX,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),51.24186975137054,1314.92,No
1182-XXXXX,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,115.32,5143.84,No
1183-XXXXX,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.25860822002713,2244.57,Yes
1184-XXXXX,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.67,1568.8,No
1185-XXXXX,Male,0,No,No,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.30312598258924,6014.12,Yes
1186-XXXXX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),103.23190552428201,2623.46,No
1187-XXXXX,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,137.72361746082646,137.72361746082646,Yes
1188-XXXXX,Female,0,No,Yes,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),110.7,1134.55,Yes
1189-XXXXX,Male,0,No,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,78.43305930841225,5572.65,No
1190-XXXXX,Male,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),34.83935100401522,2194.83,No
1191-XXXXX,Male,1,No,No,48,No,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,140.56531607860794,6739.81,No
1192-XXXXX,Male,0,Yes,Yes,56,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.35,3188.34,No
1193-XXXXX,Female,0,Yes,Yes,47,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.76,985.55,No
1194-XXXXX,Female,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),113.99394797543818,7470.26,No
1195-XXXXX,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,105.94565395931296,746.84,Yes
1196-XXXXX,Female,0,Yes,No,4,Yes,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),78.82,353.6,Yes
1197-XXXXX,Female,0,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),120.42456228459406,5992.16,Yes
1198-XXXXX,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,23.24,1583.83,No
1199-XXXXX,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,129.22803915066493,5387.8,Yes
1200-XXXXX,Female,0,Yes,No,70,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.58,5120.27,No
1201-XXXXX,Male,0,No,No,29,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.09,1458.47,No
1202-XXXXX,Female,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.90657771434548,2657.86,Yes
1203-XXXXX,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.4494423725773,3435.3,Yes
1204-XXXXX,Female,0,Yes,No,64,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,92.76,5963.74,Yes
1205-XXXXX,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,25.58,1201.71,No
1206-XXXXX,Female,0,No,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.26,825.92,Yes
1207-XXXXX,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.312757732721856,1076.08,No
